order_id,order_date,status,item_id,sku,qty_ordered,value,discount_amount,total,category,payment_method,bi_st,cust_id,year,month,ref_num,Name Prefix,First Name,Middle Initial,Last Name,Gender,age,full_name,E Mail,Customer Since,SSN,Phone No. ,Place Name,County,City,State,Zip,Region,User Name,Discount_Percent,price
100545401,2021-07-28,received,876728.0,BAGBER59AC6F0A3B570,2.0,17.4,0.0,17.4,Beauty & Grooming,cod,Valid,111690.0,2021,Jul-2021,370818,Mr.,Darius,K,Buelow,M,41.0,"Buelow, Darius",darius.buelow@charter.net,3/19/2016,576-99-0205,505-639-7832,Brimhall,McKinley,Brimhall,NM,87310,West,dkbuelow,0.0,17.4
100479317,2021-04-17,received,783685.0,OTHPCB5A7D8A0BD10E8,3.0,1600.0,0.0,1600.0,Others,Payaxis,Valid,92078.0,2021,Apr-2021,800200,Mr.,Gavin,V,Stier,M,41.0,"Stier, Gavin",gavin.stier@bp.com,3/31/2000,400-73-6670,405-475-4501,Tecumseh,Pottawatomie,Tecumseh,OK,74873,South,gvstier,0.0,800.0
100446469,2021-02-21,order_refunded,732514.0,MEFDEA59D38D8F0DB9F-M,2.0,169.9,0.0,169.9,Men's Fashion,cod,Valid,52429.0,2021,Feb-2021,358841,Mr.,Derek,X,Kaczmarek,M,71.0,"Kaczmarek, Derek",derek.kaczmarek@cox.net,12/22/2014,089-02-6795,316-670-5140,Hudson,Stafford,Hudson,KS,67545,Midwest,dxkaczmarek,0.0,169.9
100519795,2021-06-06,complete,836497.0,MATSAM5A7463EE3C1A5,2.0,1632.8,169.702,1463.098,Mobiles & Tablets,jazzvoucher,Net,106577.0,2021,Jun-2021,275855,Ms.,Alica,T,Shumpert,F,52.0,"Shumpert, Alica",alica.shumpert@aol.com,5/8/2016,512-33-0977,205-603-7759,Chunchula,Mobile,Chunchula,AL,36521,South,atshumpert,10.393312101910828,1632.8
100560454,2021-09-19,received,901860.0,COMHP5B69943B602BD,2.0,781.3,150.0,631.3,Computing,Payaxis,Valid,107312.0,2021,Sep-2021,819211,Mr.,Johnson,W,Canterbury,M,71.0,"Canterbury, Johnson",johnson.canterbury@yahoo.com,6/24/2016,035-74-7624,219-875-3223,Wakarusa,Elkhart,Wakarusa,IN,46573,Midwest,jwcanterbury,19.19877127863817,781.3
100371691,2020-11-22,canceled,601347.0,HALGFE59AC9DC2CC8C3,3.0,324.0,64.8,259.2,Home & Living,Easypay,Gross,64638.0,2020,Nov-2020,391957,Drs.,Isidra,Q,Mullinix,F,27.0,"Mullinix, Isidra",isidra.mullinix@earthlink.net,4/17/2016,575-99-6611,216-466-1137,Broadway,Union,Broadway,OH,43007,Midwest,iqmullinix,20.0,162.0
100438197,2021-01-19,canceled,717884.0,MATHUA59B7EB495CBFF,2.0,2164.9,0.0,2164.9,Mobiles & Tablets,Easypay,Gross,83561.0,2021,Jan-2021,836595,Mr.,Gonzalo,S,Gochenour,M,60.0,"Gochenour, Gonzalo",gonzalo.gochenour@yahoo.com,10/24/2009,772-02-0987,210-775-5648,Dallas,Dallas,Dallas,TX,75339,South,gsgochenour,0.0,2164.9
100390989,2020-12-21,received,635611.0,APPORI5A01929E906B1,2.0,576.5,0.0,576.5,Appliances,cod,Valid,66902.0,2020,Dec-2020,116909,Ms.,Melynda,Q,Abdul,F,72.0,"Abdul, Melynda",melynda.abdul@yahoo.co.in,3/30/2015,189-86-5250,503-802-3136,Logsden,Lincoln,Logsden,OR,97357,West,mqabdul,0.0,576.5
100512204,2021-05-17,order_refunded,824122.0,WOFGUL59BAAACCA6B46,2.0,181.8,0.0,181.8,Women's Fashion,cod,Valid,104719.0,2021,May-2021,563619,Mr.,Gene,P,Harnden,M,57.0,"Harnden, Gene",gene.harnden@earthlink.net,1/30/2012,523-99-9353,231-893-0182,Detroit,Wayne,Detroit,MI,48238,Midwest,gpharnden,0.0,181.8
100540815,2021-07-12,received,869420.0,JAZ5A5F32D789415,2.0,2.3,0.0,2.3,Superstore,jazzvoucher,Valid,1898.0,2021,Jul-2021,187313,Dr.,Gonzalo,J,Metzinger,M,52.0,"Metzinger, Gonzalo",gonzalo.metzinger@ibm.com,11/9/2004,270-17-8015,203-546-1055,New Haven,New Haven,New Haven,CT,6533,Northeast,gjmetzinger,0.0,2.3
100426366,2020-12-29,complete,696023.0,MEFSHA5A156A27A2A58-M,2.0,89.9,8.99,80.91000000000001,Men's Fashion,Easypay_MA,Net,10987.0,2020,Dec-2020,158195,Prof.,Jules,H,Tejeda,M,36.0,"Tejeda, Jules",jules.tejeda@verizon.net,2/3/2008,330-11-0906,209-905-8771,Santa Monica,Los Angeles,Santa Monica,CA,90404,West,jhtejeda,10.0,89.9
100532473,2021-06-21,received,854116.0,MATMEI5AE5A81EA343A,1.0,0.0,0.0,0.0,Mobiles & Tablets,easypay_voucher,Valid,79615.0,2021,Jun-2021,814214,Ms.,Rosamaria,C,Dacosta,F,40.0,"Dacosta, Rosamaria",rosamaria.dacosta@gmail.com,10/5/2003,581-99-5865,201-969-9475,Hopewell,Mercer,Hopewell,NJ,8525,Northeast,rcdacosta,9.000000000000002,1720.0
100367944,2020-11-14,received,596057.0,MEFCAP59BA417E9C2EB-XL,2.0,59.9,0.0,59.9,Men's Fashion,cod,Valid,51437.0,2020,Nov-2020,729488,Mr.,Royal,N,Osmond,M,71.0,"Osmond, Royal",royal.osmond@aol.com,3/18/2011,258-99-6491,803-606-0106,Norway,Orangeburg,Norway,SC,29113,South,rnosmond,0.0,59.9
100462336,2021-03-26,complete,758560.0,APPWES5A6592B777B11,11.0,4325.0,0.0,4325.0,Appliances,cod,Net,90448.0,2021,Mar-2021,112908,Mr.,Palmer,E,Hopp,M,69.0,"Hopp, Palmer",palmer.hopp@outlook.com,4/3/2017,007-11-4107,215-747-9285,Mc Keesport,Allegheny,Mc Keesport,PA,15134,Northeast,pehopp,0.0,432.5
100406794,2020-12-25,complete,663513.0,HALSHO59F830B6ED522,2.0,79.4,0.0,79.4,Home & Living,cod,Net,74897.0,2020,Dec-2020,514681,Mrs.,Lyda,I,Fazio,F,18.0,"Fazio, Lyda",lyda.fazio@aol.com,12/17/1987,717-18-3199,202-526-0317,Washington,District of Columbia,Washington,DC,20591,South,lifazio,0.0,79.4
100413971,2020-12-27,canceled,675264.0,MEFPRI59F0E2F0E9A42-M,1.0,0.0,0.0,0.0,Men's Fashion,Easypay,Gross,75599.0,2020,Dec-2020,571922,Dr.,Vince,R,Rasmussen,M,46.0,"Rasmussen, Vince",vince.rasmussen@aol.com,5/29/2008,331-11-7970,205-495-4578,Malcolm,Washington,Malcolm,AL,36556,South,vrrasmussen,5.0,329.9
100389156,2020-12-20,order_refunded,631958.0,MEFARM59F85DEC6F063-L,2.0,99.8,0.0,99.8,Men's Fashion,cod,Valid,69391.0,2020,Dec-2020,729471,Mr.,Emilio,G,Spillman,M,27.0,"Spillman, Emilio",emilio.spillman@aol.com,10/18/2006,575-99-3493,215-966-0854,Pittsburgh,Allegheny,Pittsburgh,PA,15285,Northeast,egspillman,0.0,99.8
100516681,2021-05-30,received,831927.0,HASE2B5A70372984611,2.0,69.9,0.0,69.9,Health & Sports,cod,Valid,25908.0,2021,May-2021,716884,Mr.,Ned,A,Olivier,M,62.0,"Olivier, Ned",ned.olivier@gmail.com,3/3/2005,013-94-9776,212-857-7132,Elmsford,Westchester,Elmsford,NY,10523,Northeast,naolivier,0.0,69.9
100498743,2021-04-29,received,807180.0,OTHPCB5AB351EEA6010,6.0,250.0,0.0,250.0,Others,Easypay,Valid,100288.0,2021,Apr-2021,901233,Hon.,Bob,Q,Laney,M,19.0,"Laney, Bob",bob.laney@aol.com,7/23/2017,710-18-2649,217-810-0774,Piasa,Macoupin,Piasa,IL,62079,Midwest,bqlaney,0.0,50.0
100396060,2020-12-22,canceled,644305.0,APPORI5A05B232641E7,2.0,2552.1,330.0,2222.1,Appliances,easypay_voucher,Gross,13982.0,2020,Dec-2020,787582,Ms.,Kendal,N,Pearcy,F,56.0,"Pearcy, Kendal",kendal.pearcy@yahoo.com,1/14/1998,401-73-7044,239-715-9434,Tampa,Hillsborough,Tampa,FL,33630,South,knpearcy,12.930527800634772,2552.1
100528968,2021-06-17,canceled,849333.0,MATHUA5AF95D0C634D6,2.0,1979.1,200.869,1778.231,Mobiles & Tablets,jazzvoucher,Gross,90838.0,2021,Jun-2021,404825,Mr.,Victor,K,Faber,M,49.0,"Faber, Victor",victor.faber@yahoo.com,4/8/2016,348-08-6540,209-248-4818,Shoshone,Inyo,Shoshone,CA,92384,West,vkfaber,10.149512404628366,1979.1
100425003,2020-12-29,canceled,694128.0,APPGRE5A0C1CD11B590,2.0,4410.5,0.0,4410.5,Appliances,cod,Gross,80277.0,2020,Dec-2020,427200,Ms.,Flo,P,Richart,F,23.0,"Richart, Flo",flo.richart@hotmail.com,10/18/1990,676-22-8668,218-241-4777,Minneapolis,Hennepin,Minneapolis,MN,55442,Midwest,fprichart,0.0,4410.5
100539077,2021-07-08,canceled,866297.0,MEFMYD5ABB7ABF9F984,2.0,14.9,0.0,14.9,Men's Fashion,Easypay,Gross,87724.0,2021,Jul-2021,293634,Mrs.,Eulah,X,Bailes,F,52.0,"Bailes, Eulah",eulah.bailes@gmail.com,2/8/2017,077-02-1900,215-203-6895,Kittanning,Armstrong,Kittanning,PA,16201,Northeast,exbailes,0.0,14.9
100468227,2021-04-01,complete,767147.0,MATSAM5A7DBC627D4BD,3.0,2916.8,320.848,2595.952,Mobiles & Tablets,easypay_voucher,Net,91999.0,2021,Apr-2021,621457,Dr.,Karl,X,Nehls,M,32.0,"Nehls, Karl",karl.nehls@gmail.com,1/3/1991,280-15-5905,240-750-2087,Hanover,Anne Arundel,Hanover,MD,21098,South,kxnehls,11.0,1458.4
100377760,2020-12-13,complete,611177.0,MEFBUY59B7E813F11EE-44,2.0,69.9,0.0,69.9,Men's Fashion,cod,Net,12484.0,2020,Dec-2020,987749,Mr.,Arturo,N,Kimmel,M,62.0,"Kimmel, Arturo",arturo.kimmel@aol.com,5/2/2008,509-33-7228,304-582-9160,Bruno,Logan,Bruno,WV,25611,South,ankimmel,0.0,69.9
100505759,2021-04-30,received,814492.0,OTHPCB5ABB2078993B7,6.0,500.0,0.0,500.0,Others,Easypay,Valid,95322.0,2021,Apr-2021,278197,Mrs.,Veola,N,Dake,F,59.0,"Dake, Veola",veola.dake@yahoo.com,11/30/1994,173-86-6531,209-455-3745,Lemon Grove,San Diego,Lemon Grove,CA,91945,West,vndake,0.0,100.0
100436576,2021-01-14,canceled,714846.0,MATHUA59B7EB495CBFF,2.0,2164.9,0.0,2164.9,Mobiles & Tablets,cod,Gross,82862.0,2021,Jan-2021,416683,Mrs.,Renee,N,Wilburn,F,32.0,"Wilburn, Renee",renee.wilburn@verizon.net,1/14/2011,066-02-2646,239-563-9084,Lakeland,Polk,Lakeland,FL,33804,South,rnwilburn,0.0,2164.9
100524396,2021-06-11,received,842751.0,APPPEL5AAFCC8423B90,2.0,4280.0,677.31,3602.69,Appliances,easypay_voucher,Valid,44475.0,2021,Jun-2021,146556,Prof.,Juan,T,Meredith,M,32.0,"Meredith, Juan",juan.meredith@gmail.com,12/19/1997,601-99-2887,236-271-2330,Wylliesburg,Charlotte,Wylliesburg,VA,23976,South,jtmeredith,15.825,4280.0
100475448,2021-04-13,complete,778530.0,APPDAW5A617F0124EAD,1.0,0.0,0.0,0.0,Appliances,Payaxis,Net,94009.0,2021,Apr-2021,781057,Mrs.,Shay,R,Boshears,F,64.0,"Boshears, Shay",shay.boshears@shell.com,2/7/2008,319-11-5464,479-245-6427,Lynn,Lawrence,Lynn,AR,72440,South,srboshears,8.620689655172415,1160.0
100411752,2020-12-26,complete,672521.0,ENTECO5A1494792A6FA,2.0,1925.0,282.49999999999994,1642.5,Entertainment,easypay_voucher,Net,7561.0,2020,Dec-2020,784188,Hon.,Karl,Y,Santora,M,29.0,"Santora, Karl",karl.santora@gmail.com,8/5/1988,311-35-5671,228-695-9345,Houlka,Chickasaw,Houlka,MS,38850,South,kysantora,14.675324675324674,1925.0
100424392,2020-12-28,received,693265.0,MEFESS59F1D89A569F8-L,2.0,77.5,0.0,77.5,Men's Fashion,cod,Valid,80136.0,2020,Dec-2020,377398,Ms.,Geraldine,I,Justis,F,21.0,"Justis, Geraldine",geraldine.justis@hotmail.com,3/21/1995,399-31-7236,239-606-4862,Lehigh Acres,Lee,Lehigh Acres,FL,33972,South,gijustis,0.0,77.5
100401035,2020-12-23,complete,653250.0,MEFECH5A0AF993A5D1E-42,2.0,69.9,0.0,69.9,Men's Fashion,cod,Net,73158.0,2020,Dec-2020,714500,Ms.,Stacee,X,Dermody,F,68.0,"Dermody, Stacee",stacee.dermody@gmail.com,9/28/2005,636-31-2512,207-847-4158,Hartland,Somerset,Hartland,ME,4943,Northeast,sxdermody,0.0,69.9
100405223,2020-12-24,complete,660784.0,MEFPAK5A094BF6361A4-XL,2.0,69.9,6.99,62.91,Men's Fashion,Easypay_MA,Net,74352.0,2020,Dec-2020,180299,Hon.,Hye,W,Tarwater,F,47.0,"Tarwater, Hye",hye.tarwater@aol.com,6/10/2016,001-11-7434,219-334-2525,Attica,Fountain,Attica,IN,47918,Midwest,hwtarwater,10.0,69.9
100385403,2020-12-20,received,625340.0,BAGNAB59BAFC620FD4F,2.0,489.9,73.485,416.415,Beauty & Grooming,Easypay,Valid,68364.0,2020,Dec-2020,826632,Mr.,Valentin,X,Maestas,M,70.0,"Maestas, Valentin",valentin.maestas@gmail.com,4/27/2011,768-02-2691,219-739-2521,Macy,Miami,Macy,IN,46951,Midwest,vxmaestas,15.0,489.9
100357907,2020-10-17,complete,580501.0,APPALA59AC66C4E637B,2.0,70.0,0.0,70.0,Appliances,cod,Net,45925.0,2020,Oct-2020,637233,Mr.,Linwood,H,Lesperance,M,68.0,"Lesperance, Linwood",linwood.lesperance@hotmail.co.uk,9/8/2015,187-86-4398,405-814-7921,Eagletown,McCurtain,Eagletown,OK,74734,South,lhlesperance,0.0,70.0
100386311,2020-12-20,complete,627148.0,MEFWIN5A0172185F458-M,2.0,69.9,6.99,62.91,Men's Fashion,easypay_voucher,Net,65796.0,2020,Dec-2020,728787,Hon.,Yevette,W,Ostby,F,46.0,"Ostby, Yevette",yevette.ostby@gmail.com,8/23/2014,556-99-7918,212-846-9553,Pultneyville,Wayne,Pultneyville,NY,14538,Northeast,ywostby,10.0,69.9
100494473,2021-04-29,received,803135.0,OTHPCB5AB351ECC7118,4.0,150.0,0.0,150.0,Others,bankalfalah,Valid,94427.0,2021,Apr-2021,584451,Mr.,Percy,M,Weil,M,24.0,"Weil, Percy",percy.weil@gmail.com,10/31/2001,122-98-7187,209-394-9700,Colusa,Colusa,Colusa,CA,95932,West,pmweil,0.0,50.0
100374676,2020-12-06,complete,606449.0,LIP59D64DB258C6E,5.0,338.0,67.6,270.4,Superstore,Payaxis,Net,24082.0,2020,Dec-2020,823554,Ms.,Angelyn,Y,Splawn,F,25.0,"Splawn, Angelyn",angelyn.splawn@gmail.com,5/4/2014,732-28-9649,216-715-0716,Dayton,Montgomery,Dayton,OH,45410,Midwest,aysplawn,20.0,84.5
100497023,2021-04-29,canceled,805403.0,OTHPCB5AB351EBE0434,6.0,500.0,0.0,500.0,Others,Easypay,Gross,99896.0,2021,Apr-2021,145986,Prof.,Felix,R,Sisson,M,60.0,"Sisson, Felix",felix.sisson@gmail.com,7/3/1997,034-92-1326,240-993-6004,Keedysville,Washington,Keedysville,MD,21756,South,frsisson,0.0,100.0
100424150,2020-12-28,canceled,692978.0,MATSAM59DB75ADB2F80,2.0,1369.8,210.99,1158.81,Mobiles & Tablets,easypay_voucher,Gross,75852.0,2020,Dec-2020,343508,Hon.,Michal,V,Nygaard,M,64.0,"Nygaard, Michal",michal.nygaard@yahoo.ca,9/5/2009,307-37-9455,219-419-2502,Wallace,Fountain,Wallace,IN,47988,Midwest,mvnygaard,15.402978537012704,1369.8
100484518,2021-04-19,canceled,789797.0,OTHPCB5A7D845FA58AB,3.0,1200.0,0.0,1200.0,Others,Payaxis,Gross,94228.0,2021,Apr-2021,537649,Mrs.,Kristal,N,Commons,F,48.0,"Commons, Kristal",kristal.commons@walmart.com,9/17/2006,458-99-6017,405-329-0065,Mill Creek,Johnston,Mill Creek,OK,74856,South,kncommons,0.0,600.0
100427897,2020-12-29,received,698595.0,WOFTHE59F6E3573E819,2.0,44.9,0.0,44.9,Women's Fashion,cod,Valid,35008.0,2020,Dec-2020,595678,Mr.,Jack,J,Vila,M,71.0,"Vila, Jack",jack.vila@gmail.com,3/14/2002,227-99-7230,505-987-0213,Ruidoso Downs,Lincoln,Ruidoso Downs,NM,88346,West,jjvila,0.0,44.9
100370688,2020-11-21,canceled,599906.0,OTHYAY59E0CBC0A0676,3.0,300.0,0.0,300.0,Others,Easypay_MA,Gross,63974.0,2020,Nov-2020,219255,Mr.,Kenneth,A,Linch,M,67.0,"Linch, Kenneth",kenneth.linch@microsoft.com,2/22/1983,544-81-3003,479-703-8777,Driver,Mississippi,Driver,AR,72329,South,kalinch,0.0,150.0
100546105,2021-07-31,order_refunded,877908.0,APPANE59FADA7BF1361,2.0,73.0,0.0,73.0,Appliances,cod,Valid,31449.0,2021,Jul-2021,705219,Mr.,Adalberto,C,Krull,M,46.0,"Krull, Adalberto",adalberto.krull@yahoo.com,4/10/2007,514-31-0441,304-292-8991,Twin Branch,McDowell,Twin Branch,WV,24889,South,ackrull,0.0,73.0
100548363,2021-08-08,canceled,881556.0,HALTHU59FADBAE5469A,2.0,39.9,0.0,39.9,Home & Living,bankalfalah,Gross,112395.0,2021,Aug-2021,344867,Mr.,Johnathan,Q,Purdy,M,51.0,"Purdy, Johnathan",johnathan.purdy@aol.com,3/7/2011,085-02-5673,505-588-8622,Mentmore,McKinley,Mentmore,NM,87319,West,jqpurdy,0.0,39.9
100525055,2021-06-12,canceled,843728.0,MATAUD5ACCACAC5CC22,2.0,36.0,0.0,36.0,Mobiles & Tablets,bankalfalah,Gross,107664.0,2021,Jun-2021,322763,Mr.,Rex,M,Kung,M,40.0,"Kung, Rex",rex.kung@gmail.com,9/13/2015,040-15-1311,219-423-8431,Portland,Jay,Portland,IN,47371,Midwest,rmkung,0.0,36.0
100467539,2021-04-01,complete,766232.0,MEFKAR5A7C13F10C4B3,2.0,41.0,0.0,41.0,Men's Fashion,cod,Net,91866.0,2021,Apr-2021,188089,Mr.,Quincy,X,Beeman,M,32.0,"Beeman, Quincy",quincy.beeman@rediffmail.com,9/8/2011,044-15-5037,217-797-6409,Warsaw,Hancock,Warsaw,IL,62379,Midwest,qxbeeman,0.0,41.0
100420606,2020-12-27,complete,686406.0,APPJAC5A0965E417459,2.0,789.5,105.95,683.55,Appliances,easypay_voucher,Net,73013.0,2020,Dec-2020,852095,Ms.,Athena,G,Frisby,F,46.0,"Frisby, Athena",athena.frisby@gmail.com,6/14/2015,414-99-7908,605-365-7717,Sioux Falls,Minnehaha,Sioux Falls,SD,57196,Midwest,agfrisby,13.419886003799874,789.5
100475814,2021-04-14,complete,779131.0,HASHOT5A813FBCBAA49,2.0,54.2,0.0,54.2,Health & Sports,cod,Net,33.0,2021,Apr-2021,174349,Drs.,Darnell,X,Rapoza,F,69.0,"Rapoza, Darnell",darnell.rapoza@gmail.com,12/22/2000,061-02-3422,480-466-4299,Bullhead City,Mohave,Bullhead City,AZ,86429,West,dxrapoza,0.0,54.2
100417628,2020-12-27,canceled,681049.0,MATSAM59DB757FB47A2,2.0,6979.2,1100.0,5879.2,Mobiles & Tablets,easypay_voucher,Gross,78145.0,2020,Dec-2020,790643,Prof.,Pat,M,Sandefur,M,33.0,"Sandefur, Pat",pat.sandefur@ibm.com,7/2/2016,446-27-5748,210-646-1228,Sanger,Denton,Sanger,TX,76266,South,pmsandefur,15.761118752865658,6979.2
100378690,2020-12-14,complete,612756.0,APPCAM59BA8E0176188,2.0,405.1,60.765,344.33500000000004,Appliances,Easypay,Net,23030.0,2020,Dec-2020,377449,Hon.,Conrad,S,Racette,M,24.0,"Racette, Conrad",conrad.racette@ibm.com,1/8/1999,451-99-0445,212-989-5277,Springwater,Livingston,Springwater,NY,14560,Northeast,csracette,15.0,405.1
100419307,2020-12-27,complete,683907.0,MEFPRI59F0E2E423AD6-M,2.0,299.8,0.0,299.8,Men's Fashion,cod,Net,76267.0,2020,Dec-2020,308138,Mr.,Abe,F,Loranger,M,28.0,"Loranger, Abe",abe.loranger@yahoo.ca,3/7/2011,475-55-3386,209-862-5136,Pomona,Los Angeles,Pomona,CA,91769,West,afloranger,0.0,299.8
100434304,2021-01-09,complete,710696.0,MEFPAK5A094C018874A-M,2.0,99.9,0.0,99.9,Men's Fashion,cod,Net,23617.0,2021,Jan-2021,438687,Mrs.,Shirlee,G,Fontenot,F,51.0,"Fontenot, Shirlee",shirlee.fontenot@sbcglobal.net,1/10/2013,214-91-9477,423-815-7029,Granville,Jackson,Granville,TN,38564,South,sgfontenot,0.0,99.9
100453528,2021-03-20,canceled,746065.0,OTHPCB5A7D846325688,3.0,400.0,0.0,400.0,Others,Easypay,Gross,37331.0,2021,Mar-2021,503762,Mr.,Kenton,M,Figueredo,M,35.0,"Figueredo, Kenton",kenton.figueredo@gmail.com,11/11/2013,424-65-0442,270-452-6553,Nicholasville,Jessamine,Nicholasville,KY,40340,South,kmfigueredo,0.0,200.0
100365544,2020-11-12,canceled,592591.0,ENTVIZ59BF507F7422C,3.0,3667.0,800.0,2867.0,Entertainment,Payaxis,Gross,62880.0,2020,Nov-2020,795838,Drs.,Erma,F,Latimore,F,29.0,"Latimore, Erma",erma.latimore@gmail.com,4/12/2006,123-98-6466,385-966-7746,Toquerville,Washington,Toquerville,UT,84774,West,eflatimore,21.8161985274066,1833.5
100475501,2021-04-13,received,778601.0,KABSTI5A04478DE984B,2.0,23.5,0.0,23.5,Kids & Baby,cod,Valid,94077.0,2021,Apr-2021,393796,Ms.,Jodee,P,Langhorne,F,71.0,"Langhorne, Jodee",jodee.langhorne@yahoo.com,4/21/1997,583-99-1793,229-493-6873,Brinson,Decatur,Brinson,GA,31725,South,jplanghorne,0.0,23.5
100548844,2021-08-10,canceled,882304.0,MATSAM5B10F7E2AC8C1,2.0,11669.9,0.0,11669.9,Mobiles & Tablets,bankalfalah,Gross,111660.0,2021,Aug-2021,780006,Mr.,Clarence,E,Rishel,M,61.0,"Rishel, Clarence",clarence.rishel@sbcglobal.net,2/9/2016,172-86-3391,308-360-2396,Lincoln,Lancaster,Lincoln,NE,68524,Midwest,cerishel,0.0,11669.9
100552652,2021-08-24,canceled,888593.0,MATHUA5B40F125664C4,2.0,9899.9,0.0,9899.9,Mobiles & Tablets,apg,Gross,113385.0,2021,Aug-2021,717754,Mr.,Sol,J,Dufault,M,18.0,"Dufault, Sol",sol.dufault@hotmail.com,1/12/2001,445-27-1118,206-381-9982,Olga,San Juan,Olga,WA,98279,West,sjdufault,0.0,9899.9
100524454,2021-06-11,canceled,842883.0,BKSTRA59F192793463E,6.0,0.0,0.0,0.0,Books,Easypay_MA,Gross,106560.0,2021,Jun-2021,574607,Ms.,Christena,V,Yepez,F,20.0,"Yepez, Christena",christena.yepez@gmail.com,6/26/2006,419-67-1591,252-413-1283,Charlotte,Mecklenburg,Charlotte,NC,28237,South,cvyepez,0.0,0.0
100366405,2020-11-12,canceled,593680.0,COMTRA59D62DB5E4DF7,2.0,639.9,0.0,639.9,Computing,Payaxis,Gross,47260.0,2020,Nov-2020,461863,Mr.,Joaquin,B,Douse,M,61.0,"Douse, Joaquin",joaquin.douse@aol.com,1/4/2017,656-36-0939,212-580-9725,Newburgh,Orange,Newburgh,NY,12551,Northeast,jbdouse,0.0,639.9
100562336,2021-09-30,canceled,905142.0,BAGEMA5ACCB4FF1C93E,2.0,16.6,0.0,16.6,Beauty & Grooming,bankalfalah,Gross,89058.0,2021,Sep-2021,504206,Hon.,Roosevelt,S,Borton,M,57.0,"Borton, Roosevelt",roosevelt.borton@gmail.com,11/19/1995,083-02-9751,212-252-5979,Philmont,Columbia,Philmont,NY,12565,Northeast,rsborton,0.0,16.6
100481526,2021-04-17,order_refunded,786076.0,MEFAYB59FAB68FB76B8,2.0,39.9,0.0,39.9,Men's Fashion,cod,Valid,96001.0,2021,Apr-2021,503259,Dr.,Carol,L,Percy,M,38.0,"Percy, Carol",carol.percy@earthlink.net,7/11/2016,551-99-2797,405-920-0344,Capron,Capron,Capron,OK,73725,South,clpercy,0.0,39.9
100429527,2020-12-30,canceled,701566.0,BAGBRA59FADB30ED11E,1.0,0.0,0.0,0.0,Beauty & Grooming,easypay_voucher,Gross,81444.0,2020,Dec-2020,651511,Mr.,Sam,K,Sprayberry,M,53.0,"Sprayberry, Sam",sam.sprayberry@hotmail.com,3/30/2013,045-15-9623,270-708-6501,Somerset,Pulaski,Somerset,KY,42502,South,sksprayberry,5.0,179.5
100424958,2020-12-29,canceled,694067.0,MATSAM59DB75A984259,2.0,1369.8,210.99,1158.81,Mobiles & Tablets,easypay_voucher,Gross,80266.0,2020,Dec-2020,648015,Mr.,Buford,V,Gillespie,M,59.0,"Gillespie, Buford",buford.gillespie@gmail.com,1/17/2017,671-48-5877,229-493-5264,Berlin,Colquitt,Berlin,GA,31722,South,bvgillespie,15.402978537012704,1369.8
100543080,2021-07-22,canceled,873055.0,MATINF5AE706E0C1468,2.0,1062.5,0.0,1062.5,Mobiles & Tablets,Easypay,Gross,110690.0,2021,Jul-2021,711957,Dr.,Guy,Y,Freeland,M,40.0,"Freeland, Guy",guy.freeland@aol.com,7/26/2007,648-58-1052,319-309-4665,Badger,Webster,Badger,IA,50516,Midwest,gyfreeland,0.0,1062.5
100502266,2021-04-30,received,810844.0,OTHPCB5ABB207673754,4.0,600.0,0.0,600.0,Others,Easypay,Valid,101262.0,2021,Apr-2021,591063,Drs.,Robyn,V,Mccarley,F,39.0,"Mccarley, Robyn",robyn.mccarley@gmail.com,4/3/2017,767-02-8346,210-372-5904,Chriesman,Burleson,Chriesman,TX,77838,South,rvmccarley,0.0,200.0
100549417,2021-08-12,canceled,883299.0,MEFBES5AD5D46DCD63B-41,2.0,175.92000000000002,0.0,175.92000000000002,Men's Fashion,bankalfalah,Gross,112649.0,2021,Aug-2021,266693,Drs.,Takisha,C,Drozd,F,61.0,"Drozd, Takisha",takisha.drozd@gmail.com,5/5/2009,157-23-4776,207-567-4244,Cape Elizabeth,Cumberland,Cape Elizabeth,ME,4107,Northeast,tcdrozd,0.0,175.92000000000002
100486619,2021-04-25,complete,793448.0,LIP5A868193587F1,11.0,399.0,94.8,304.2,Superstore,Easypay,Net,24955.0,2021,Apr-2021,584269,Hon.,Courtney,I,Seeber,M,44.0,"Seeber, Courtney",courtney.seeber@hotmail.com,7/2/1989,284-15-8317,209-895-9707,California Hot Springs,Tulare,California Hot Springs,CA,93207,West,ciseeber,23.7593984962406,39.9
100448483,2021-03-01,complete,736122.0,MATINF5A61FBB572173,2.0,889.9,150.00000000000003,739.9,Mobiles & Tablets,Easypay,Net,62767.0,2021,Mar-2021,630542,Ms.,Sibyl,V,Stimpson,F,39.0,"Stimpson, Sibyl",sibyl.stimpson@gmail.com,5/15/2002,069-02-3918,209-675-2256,Magalia,Butte,Magalia,CA,95954,West,svstimpson,16.855826497359256,889.9
100463189,2021-03-27,canceled,760004.0,KNO59D64DAC18B6C,21.0,52.0,0.0,52.0,Superstore,Easypay,Gross,58456.0,2021,Mar-2021,955958,Mrs.,Myrle,H,Swindell,F,60.0,"Swindell, Myrle",myrle.swindell@yahoo.com,12/13/2013,086-02-4647,802-700-3575,Chester,Windsor,Chester,VT,5143,Northeast,mhswindell,0.0,2.6
